Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       2/36          void std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, Instruction*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, Instruction*> > >::_M_realloc_insert<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, Instruction*> >(__gnu_cxx::__normal_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, Instruction*>*, std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, Instruction*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, Instruction*> > > >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, Instruction*>&&) [76]
-----------------------------------------------
                0.00    0.00       1/2           CodeRunner::CodeRunner(std::vector<Instruction*, std::allocator<Instruction*> > const&, std::unordered_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::unordered_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Instruction*, std::allocator<Instruction*> >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::vector<Instruction*, std::allocator<Instruction*> > > > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unordered_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Instruction*, std::allocator<Instruction*> >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::vector<Instruction*, std::allocator<Instruction*> > > > > > > >&, ObjectStack&, Environment*) [237]
                0.00    0.00       1/2           Loader::Loader(std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, Instruction*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, Instruction*> > >, std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, CodeBuiltin>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, CodeBuiltin> > >&) [28]
[171]    0.0    0.00    0.00       2         Environment::Environment(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, Environment*) [171]
-----------------------------------------------
                0.00    0.00       2/2           Checker::visit(IdNode&) [147]
[172]    0.0    0.00    0.00       2         SymbolTable::get(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [172]
                0.00    0.00       2/4           std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TypeNode*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TypeNode*> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [150]
-----------------------------------------------
                0.00    0.00       2/2           Checker::visit(IdNode&) [147]
[173]    0.0    0.00    0.00       2         FunctionTable::has_function(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [173]
                0.00    0.00       2/20          std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, FunctionTypeNode*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, FunctionTypeNode*> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [87]
-----------------------------------------------
                0.00    0.00       2/2           Checker::visit(IdNode&) [147]
[174]    0.0    0.00    0.00       2         FunctionTable::get(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [174]
                0.00    0.00       2/20          std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, FunctionTypeNode*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, FunctionTypeNode*> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [87]
-----------------------------------------------
                                   2             Parser::parse_call_or_subscript_chain(Node*) <cycle 2> [106]
[175]    0.0    0.00    0.00       2         Parser::parse_list_of_expressions() <cycle 2> [175]
                                   4             Parser::parse_ternary() <cycle 2> [110]
-----------------------------------------------
                                   1             Parser::parse_for_loop() <cycle 3> [263]
                0.00    0.00       1/1           Parser::parse_function_definition() [264]
[176]    0.0    0.00    0.00       2         Parser::parse_possibly_empty_block() <cycle 3> [176]
                0.00    0.00       4/17          Parser::expect_token(TokType) [90]
                0.00    0.00       3/4           void std::vector<Node*, std::allocator<Node*> >::_M_realloc_insert<Node* const&>(__gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > >, Node* const&) [151]
                0.00    0.00       2/3           BlockNode::BlockNode(std::vector<Node*, std::allocator<Node*> >) [162]
                0.00    0.00       1/1           Parser::parse_assignment_or_expression() [266]
                0.00    0.00       1/1           Parser::parse_variable_declaration() [265]
                                   1             Parser::parse_for_loop() <cycle 3> [263]
-----------------------------------------------
                0.00    0.00       1/2           Checker::visit(FunctionNode&) <cycle 4> [269]
                0.00    0.00       1/2           Checker::visit(ForNode&) <cycle 4> [271]
[177]    0.0    0.00    0.00       2         Checker::enter_scope(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [177]
                0.00    0.00       2/3           SymbolTable::SymbolTable(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, SymbolTable*) [156]
                0.00    0.00       2/2           std::__detail::_Map_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, SymbolTable*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, SymbolTable*> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::operator[](std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [185]
-----------------------------------------------
                0.00    0.00       1/2           Translator::dispatch(Node*) [79]
                0.00    0.00       1/2           Checker::visit(BlockNode&) <cycle 4> [160]
[178]    0.0    0.00    0.00       2         ForNode::forloop() [178]
-----------------------------------------------
                0.00    0.00       2/2           Translator::visit(BinopNode&) [170]
[179]    0.0    0.00    0.00       2         BinopInst::BinopInst(OpType) [179]
-----------------------------------------------
                0.00    0.00       2/2           operator<<(std::ostream&, std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, Instruction*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, Instruction*> > >) [297]
[180]    0.0    0.00    0.00       2         LeaveScope::to_string[abi:cxx11]() const [180]
-----------------------------------------------
                0.00    0.00       2/2           Checker::visit(MemberNode&) <cycle 5> [268]
[181]    0.0    0.00    0.00       2         ObjectTypeNode::to_string[abi:cxx11]() const [181]
-----------------------------------------------
                0.00    0.00       2/2           Translator::dispatch(Node*) [79]
[182]    0.0    0.00    0.00       2         BinopNode::binop() const [182]
-----------------------------------------------
                0.00    0.00       2/2           SymbolTable::set(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, TypeNode const&) [155]
[183]    0.0    0.00    0.00       2         std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TypeNode*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TypeNode*> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_rehash(unsigned long, unsigned long const&) [183]
